State Postal,County Name,TOTAL VOTES CAST,Party1,First name1,Last name1,Votes1,Party2,First name2,Last name2,Votes2,Median Household Income
VA,Staunton,11154,Dem,Barack,Obama,5710,GOP,Mitt,Romney,5257,"40,379"
VA,Virginia Beach,195823,Dem,Barack,Obama,94163,GOP,Mitt,Romney,99107,"61,523"
VA,Waynesboro,8772,Dem,Barack,Obama,3836,GOP,Mitt,Romney,4789,"43,883"
VT,Berkshire,567,Dem,Barack,Obama,342,GOP,Mitt,Romney,219,"46,660"
VT,Chittenden,711,Dem,Barack,Obama,412,GOP,Mitt,Romney,288,"62,374"
VT,Westmore,199,Dem,Barack,Obama,104,GOP,Mitt,Romney,92,"49,642"
WA,Asotin,9883,Dem,Barack,Obama,3993,GOP,Mitt,Romney,5647,"42,364"
WA,Chelan,30952,Dem,Barack,Obama,12519,GOP,Mitt,Romney,17741,"45,730"
WA,Clallam,35242,Dem,Barack,Obama,17231,GOP,Mitt,Romney,17087,"43,482"
WA,Cowlitz,40976,Dem,Barack,Obama,20897,GOP,Mitt,Romney,19107,"47,714"
WA,Ferry,3391,Dem,Barack,Obama,1276,GOP,Mitt,Romney,1966,"36,321"
WA,Grays Harbor,28224,Dem,Barack,Obama,15692,GOP,Mitt,Romney,11743,"41,823"
WA,Island,41319,Dem,Barack,Obama,21080,GOP,Mitt,Romney,19251,"61,498"
WA,Kitsap,109919,Dem,Barack,Obama,59701,GOP,Mitt,Romney,47468,"59,354"
WA,Kittitas,15152,Dem,Barack,Obama,6462,GOP,Mitt,Romney,8372,"43,649"
WA,Klickitat,9861,Dem,Barack,Obama,4373,GOP,Mitt,Romney,5138,"46,001"
WA,Okanogan,12781,Dem,Barack,Obama,5259,GOP,Mitt,Romney,7151,"38,537"
WA,Pacific,10477,Dem,Barack,Obama,5684,GOP,Mitt,Romney,4484,"37,774"
WA,Pend Oreille,6649,Dem,Barack,Obama,2501,GOP,Mitt,Romney,3942,"40,304"
WA,Skagit,42273,Dem,Barack,Obama,21875,GOP,Mitt,Romney,19418,"52,886"
WA,Skamania,5326,Dem,Barack,Obama,2554,GOP,Mitt,Romney,2624,"53,669"
WA,Snohomish,298759,Dem,Barack,Obama,169927,GOP,Mitt,Romney,121642,"67,068"
WA,Spokane,202088,Dem,Barack,Obama,91977,GOP,Mitt,Romney,104797,"47,531"
WA,Wahkiakum,2285,Dem,Barack,Obama,1091,GOP,Mitt,Romney,1115,"49,346"
WA,Walla Walla,15155,Dem,Barack,Obama,5713,GOP,Mitt,Romney,9098,"45,225"
WA,Whatcom,91158,Dem,Barack,Obama,49743,GOP,Mitt,Romney,38764,"51,509"
WA,Yakima,62449,Dem,Barack,Obama,25945,GOP,Mitt,Romney,35381,"43,428"
WI,Barron,22583,Dem,Barack,Obama,10883,GOP,Mitt,Romney,11413,"42,676"
WI,Bayfield,9759,Dem,Barack,Obama,6025,GOP,Mitt,Romney,3597,"44,487"
WI,Burnett,8634,Dem,Barack,Obama,3981,GOP,Mitt,Romney,4541,"37,336"
WI,Calumet,26336,Dem,Barack,Obama,11477,GOP,Mitt,Romney,14519,"69,658"
WI,Dane,302845,Dem,Barack,Obama,215389,GOP,Mitt,Romney,83459,"60,119"
WI,Door,17607,Dem,Barack,Obama,9338,GOP,Mitt,Romney,8109,"48,055"
WI,Eau Claire,54595,Dem,Barack,Obama,30618,GOP,Mitt,Romney,23218,"47,895"
WI,Fond du Lac,53272,Dem,Barack,Obama,22356,GOP,Mitt,Romney,30329,"53,548"
WI,Green Lake,9657,Dem,Barack,Obama,3790,GOP,Mitt,Romney,5779,"46,751"
WI,Juneau,11781,Dem,Barack,Obama,6237,GOP,Mitt,Romney,5400,"76,967"
WI,Kenosha,80661,Dem,Barack,Obama,44838,GOP,Mitt,Romney,34942,"54,196"
WI,Kewaunee,11018,Dem,Barack,Obama,5151,GOP,Mitt,Romney,5746,"55,361"
WI,La Crosse,63212,Dem,Barack,Obama,36632,GOP,Mitt,Romney,25711,"48,129"
WI,Langlade,10482,Dem,Barack,Obama,4569,GOP,Mitt,Romney,5810,"44,103"
WI,Manitowoc,42488,Dem,Barack,Obama,20382,GOP,Mitt,Romney,21581,"49,160"
WI,Marathon,69637,Dem,Barack,Obama,32330,GOP,Mitt,Romney,36568,"52,725"
WI,Marinette,20712,Dem,Barack,Obama,9868,GOP,Mitt,Romney,10609,"43,064"
WI,Milwaukee,490944,Dem,Barack,Obama,328090,GOP,Mitt,Romney,158430,"42,434"
WI,Oconto,19727,Dem,Barack,Obama,8810,GOP,Mitt,Romney,10691,"52,156"
WI,Outagamie,94237,Dem,Barack,Obama,45565,GOP,Mitt,Romney,47294,"58,058"
WI,Ozaukee,55565,Dem,Barack,Obama,19075,GOP,Mitt,Romney,35991,"76,289"
WI,Pepin,3696,Dem,Barack,Obama,1875,GOP,Mitt,Romney,1793,"48,108"
WI,Price,7870,Dem,Barack,Obama,3882,GOP,Mitt,Romney,3879,"41,344"
WI,Racine,102937,Dem,Barack,Obama,52887,GOP,Mitt,Romney,49173,"52,164"
WI,St. Croix,46009,Dem,Barack,Obama,19874,GOP,Mitt,Romney,25475,"69,436"
WI,Sauk,31832,Dem,Barack,Obama,18718,GOP,Mitt,Romney,12829,"52,591"
WI,Sawyer,9003,Dem,Barack,Obama,4482,GOP,Mitt,Romney,4436,"40,228"
WI,Shawano,20222,Dem,Barack,Obama,8990,GOP,Mitt,Romney,11017,"44,213"
WI,Sheboygan,63272,Dem,Barack,Obama,28356,GOP,Mitt,Romney,34282,"52,589"
WI,Trempealeau,13456,Dem,Barack,Obama,7601,GOP,Mitt,Romney,5703,"48,566"
WI,Vilas,13782,Dem,Barack,Obama,5931,GOP,Mitt,Romney,7735,"39,025"
WI,Waukesha,241084,Dem,Barack,Obama,77617,GOP,Mitt,Romney,161567,"72,656"
WI,Waupaca,25801,Dem,Barack,Obama,11565,GOP,Mitt,Romney,13989,"51,503"
WI,Waushara,12017,Dem,Barack,Obama,5330,GOP,Mitt,Romney,6558,"42,791"
WV,West Virginia,661643,Dem,Barack,Obama,234925,GOP,Mitt,Romney,412406,"40,188"
WV,Braxton,4756,Dem,Barack,Obama,1985,GOP,Mitt,Romney,2692,"33,280"
WV,Brooke,9224,Dem,Barack,Obama,3984,GOP,Mitt,Romney,5014,"40,044"
WV,Cabell,31744,Dem,Barack,Obama,13380,GOP,Mitt,Romney,17779,"36,048"
WV,Doddridge,2743,Dem,Barack,Obama,571,GOP,Mitt,Romney,2108,"34,753"
WV,Greenbrier,12872,Dem,Barack,Obama,4681,GOP,Mitt,Romney,7873,"36,248"
WV,Hampshire,7972,Dem,Barack,Obama,2294,GOP,Mitt,Romney,5514,"58,206"
WV,Hardy,5149,Dem,Barack,Obama,1477,GOP,Mitt,Romney,3523,"38,171"
WV,Kanawha,74451,Dem,Barack,Obama,32190,GOP,Mitt,Romney,41037,"45,813"
WV,Mingo,8794,Dem,Barack,Obama,2421,GOP,Mitt,Romney,6163,"32,736"
WV,Monongalia,31140,Dem,Barack,Obama,13664,GOP,Mitt,Romney,16672,"41,503"
WV,Pleasants,2807,Dem,Barack,Obama,942,GOP,Mitt,Romney,1805,"42,935"
WV,Raleigh,28499,Dem,Barack,Obama,7651,GOP,Mitt,Romney,20375,"40,199"
WV,Ritchie,3749,Dem,Barack,Obama,762,GOP,Mitt,Romney,2889,"36,554"
WV,Summers,4712,Dem,Barack,Obama,1612,GOP,Mitt,Romney,2968,"29,352"
WV,Tucker,3118,Dem,Barack,Obama,876,GOP,Mitt,Romney,2160,"35,423"
WV,Wetzel,5808,Dem,Barack,Obama,2194,GOP,Mitt,Romney,3449,"37,759"
WV,Wirt,2163,Dem,Barack,Obama,673,GOP,Mitt,Romney,1422,"36,999"
WY,Converse,6287,GOP,Mitt,Romney,5043,Dem,Barack,Obama,1089,"63,808"
WY,Hot Springs,2495,GOP,Mitt,Romney,1894,Dem,Barack,Obama,523,"42,596"
WY,Laramie,38057,GOP,Mitt,Romney,23247,Dem,Barack,Obama,13807,"53,999"
WY,Natrona,32057,GOP,Mitt,Romney,22129,Dem,Barack,Obama,8960,"54,402"
WY,Niobrara,1268,GOP,Mitt,Romney,1022,Dem,Barack,Obama,200,"43,712"
WY,Sublette,4337,GOP,Mitt,Romney,3472,Dem,Barack,Obama,767,"68,509"
WY,Sweetwater,16750,GOP,Mitt,Romney,11427,Dem,Barack,Obama,4773,"64,747"
WY,Uinta,8453,GOP,Mitt,Romney,6613,Dem,Barack,Obama,1628,"60,419"
WY,Washakie,3911,GOP,Mitt,Romney,3013,Dem,Barack,Obama,794,"49,533"
