State Postal,County FIPS Code,County Name,TOTAL VOTES CAST,Party1,First name1,Last name1,Votes1,Party2,First name2,Last name2,Votes2,Median Household Income
VA,145,Powhatan,15466,Dem,Barack,Obama,4066,GOP,Mitt,Romney,11192,"73,639"
VA,147,Prince Edward,9224,Dem,Barack,Obama,5132,GOP,Mitt,Romney,3952,"37,636"
VA,149,Prince George,17180,Dem,Barack,Obama,7671,GOP,Mitt,Romney,9350,"62,475"
VA,153,Prince William,179648,Dem,Barack,Obama,103161,GOP,Mitt,Romney,74371,"93,011"
VA,157,Rappahannock,4331,Dem,Barack,Obama,1971,GOP,Mitt,Romney,2307,"58,276"
VA,161,Roanoke,53793,Dem,Barack,Obama,19589,GOP,Mitt,Romney,33344,"58,550"
VA,163,Rockbridge,10155,Dem,Barack,Obama,4087,GOP,Mitt,Romney,5898,"46,909"
VA,171,Shenandoah,19289,Dem,Barack,Obama,6462,GOP,Mitt,Romney,12526,"48,677"
VA,173,Smyth,12751,Dem,Barack,Obama,4169,GOP,Mitt,Romney,8376,"36,235"
VA,177,Spotsylvania,57797,Dem,Barack,Obama,25150,GOP,Mitt,Romney,31818,"77,298"
VA,197,Wythe,12336,Dem,Barack,Obama,3782,GOP,Mitt,Romney,8324,"38,533"
VA,515,Bedford City,2798,Dem,Barack,Obama,1225,GOP,Mitt,Romney,1527,"36,579"
VA,600,Fairfax City,11577,Dem,Barack,Obama,6636,GOP,Mitt,Romney,4762,"86,963"
VA,620,Franklin City,4351,Dem,Barack,Obama,2830,GOP,Mitt,Romney,1496,"36,078"
VA,760,Richmond City,92175,Dem,Barack,Obama,71037,GOP,Mitt,Romney,19732,"37,933"
VA,770,Roanoke City,37479,Dem,Barack,Obama,22179,GOP,Mitt,Romney,14116,"37,800"
VT,0,Vermont,297274,Dem,Barack,Obama,199259,GOP,Mitt,Romney,92700,"52,700"
VT,3,Berkshire,567,Dem,Barack,Obama,342,GOP,Mitt,Romney,219,"46,660"
VT,7,Chittenden,711,Dem,Barack,Obama,412,GOP,Mitt,Romney,288,"62,374"
WA,3,Asotin,9883,Dem,Barack,Obama,3993,GOP,Mitt,Romney,5647,"42,364"
WA,7,Chelan,30952,Dem,Barack,Obama,12519,GOP,Mitt,Romney,17741,"45,730"
WA,9,Clallam,35242,Dem,Barack,Obama,17231,GOP,Mitt,Romney,17087,"43,482"
WA,15,Cowlitz,40976,Dem,Barack,Obama,20897,GOP,Mitt,Romney,19107,"47,714"
WA,19,Ferry,3391,Dem,Barack,Obama,1276,GOP,Mitt,Romney,1966,"36,321"
WA,27,Grays Harbor,28224,Dem,Barack,Obama,15692,GOP,Mitt,Romney,11743,"41,823"
WA,29,Island,41319,Dem,Barack,Obama,21080,GOP,Mitt,Romney,19251,"56,459"
WA,35,Kitsap,109919,Dem,Barack,Obama,59701,GOP,Mitt,Romney,47468,"59,354"
WA,37,Kittitas,15152,Dem,Barack,Obama,6462,GOP,Mitt,Romney,8372,"43,649"
WA,39,Klickitat,9861,Dem,Barack,Obama,4373,GOP,Mitt,Romney,5138,"46,001"
WA,47,Okanogan,12781,Dem,Barack,Obama,5259,GOP,Mitt,Romney,7151,"38,537"
WA,49,Pacific,10477,Dem,Barack,Obama,5684,GOP,Mitt,Romney,4484,"37,774"
WA,51,Pend Oreille,6649,Dem,Barack,Obama,2501,GOP,Mitt,Romney,3942,"40,304"
WA,57,Skagit,42273,Dem,Barack,Obama,21875,GOP,Mitt,Romney,19418,"52,886"
WA,59,Skamania,5326,Dem,Barack,Obama,2554,GOP,Mitt,Romney,2624,"53,669"
WA,61,Snohomish,298759,Dem,Barack,Obama,169927,GOP,Mitt,Romney,121642,"67,068"
WA,63,Spokane,202088,Dem,Barack,Obama,91977,GOP,Mitt,Romney,104797,"47,531"
WA,69,Wahkiakum,2285,Dem,Barack,Obama,1091,GOP,Mitt,Romney,1115,"49,346"
WA,71,Walla Walla,15155,Dem,Barack,Obama,5713,GOP,Mitt,Romney,9098,"45,225"
WA,73,Whatcom,91158,Dem,Barack,Obama,49743,GOP,Mitt,Romney,38764,"51,509"
WA,77,Yakima,62449,Dem,Barack,Obama,25945,GOP,Mitt,Romney,35381,"43,428"
WI,0,Wisconsin,3056613,Dem,Barack,Obama,1613950,GOP,Mitt,Romney,1408746,"51,063"
WI,5,Barron,22583,Dem,Barack,Obama,10883,GOP,Mitt,Romney,11413,"42,676"
WI,7,Bayfield,9759,Dem,Barack,Obama,6025,GOP,Mitt,Romney,3597,"44,487"
WI,13,Burnett,8634,Dem,Barack,Obama,3981,GOP,Mitt,Romney,4541,"37,336"
WI,15,Calumet,26336,Dem,Barack,Obama,11477,GOP,Mitt,Romney,14519,"69,658"
WI,25,Dane,302845,Dem,Barack,Obama,215389,GOP,Mitt,Romney,83459,"60,119"
WI,29,Door,17607,Dem,Barack,Obama,9338,GOP,Mitt,Romney,8109,"48,055"
WI,35,Eau Claire,54595,Dem,Barack,Obama,30618,GOP,Mitt,Romney,23218,"47,895"
WI,39,Fond du Lac,53272,Dem,Barack,Obama,22356,GOP,Mitt,Romney,30329,"53,548"
WI,47,Green Lake,9657,Dem,Barack,Obama,3790,GOP,Mitt,Romney,5779,"46,751"
WI,57,Juneau,11781,Dem,Barack,Obama,6237,GOP,Mitt,Romney,5400,"44,670"
WI,59,Kenosha,80661,Dem,Barack,Obama,44838,GOP,Mitt,Romney,34942,"54,196"
WI,61,Kewaunee,11018,Dem,Barack,Obama,5151,GOP,Mitt,Romney,5746,"55,361"
WI,63,La Crosse,63212,Dem,Barack,Obama,36632,GOP,Mitt,Romney,25711,"48,129"
WI,67,Langlade,10482,Dem,Barack,Obama,4569,GOP,Mitt,Romney,5810,"44,103"
WI,71,Manitowoc,42488,Dem,Barack,Obama,20382,GOP,Mitt,Romney,21581,"49,160"
WI,73,Marathon,69637,Dem,Barack,Obama,32330,GOP,Mitt,Romney,36568,"52,725"
WI,75,Marinette,20712,Dem,Barack,Obama,9868,GOP,Mitt,Romney,10609,"43,064"
WI,79,Milwaukee,490944,Dem,Barack,Obama,328090,GOP,Mitt,Romney,158430,"42,434"
WI,83,Oconto,19727,Dem,Barack,Obama,8810,GOP,Mitt,Romney,10691,"52,156"
WI,87,Outagamie,94237,Dem,Barack,Obama,45565,GOP,Mitt,Romney,47294,"58,058"
WI,89,Ozaukee,55565,Dem,Barack,Obama,19075,GOP,Mitt,Romney,35991,"76,289"
WI,91,Pepin,3696,Dem,Barack,Obama,1875,GOP,Mitt,Romney,1793,"48,108"
WI,99,Price,7870,Dem,Barack,Obama,3882,GOP,Mitt,Romney,3879,"41,344"
WI,101,Racine,102937,Dem,Barack,Obama,52887,GOP,Mitt,Romney,49173,"52,164"
WI,109,St. Croix,46009,Dem,Barack,Obama,19874,GOP,Mitt,Romney,25475,"69,436"
WI,111,Sauk,31832,Dem,Barack,Obama,18718,GOP,Mitt,Romney,12829,"52,591"
WI,113,Sawyer,9003,Dem,Barack,Obama,4482,GOP,Mitt,Romney,4436,"40,228"
WI,115,Shawano,20222,Dem,Barack,Obama,8990,GOP,Mitt,Romney,11017,"44,213"
WI,117,Sheboygan,63272,Dem,Barack,Obama,28356,GOP,Mitt,Romney,34282,"52,589"
WI,121,Trempealeau,13456,Dem,Barack,Obama,7601,GOP,Mitt,Romney,5703,"48,566"
WI,125,Vilas,13782,Dem,Barack,Obama,5931,GOP,Mitt,Romney,7735,"39,025"
WI,133,Waukesha,241084,Dem,Barack,Obama,77617,GOP,Mitt,Romney,161567,"72,656"
WI,135,Waupaca,25801,Dem,Barack,Obama,11565,GOP,Mitt,Romney,13989,"51,503"
WI,137,Waushara,12017,Dem,Barack,Obama,5330,GOP,Mitt,Romney,6558,"42,791"
WV,0,West Virginia,661643,Dem,Barack,Obama,234925,GOP,Mitt,Romney,412406,"40,188"
WV,7,Braxton,4756,Dem,Barack,Obama,1985,GOP,Mitt,Romney,2692,"33,280"
WV,9,Brooke,9224,Dem,Barack,Obama,3984,GOP,Mitt,Romney,5014,"40,044"
WV,11,Cabell,31744,Dem,Barack,Obama,13380,GOP,Mitt,Romney,17779,"36,048"
WV,17,Doddridge,2743,Dem,Barack,Obama,571,GOP,Mitt,Romney,2108,"34,753"
WV,25,Greenbrier,12872,Dem,Barack,Obama,4681,GOP,Mitt,Romney,7873,"36,248"
WV,15,Hampshire,7972,Dem,Barack,Obama,2294,GOP,Mitt,Romney,5514,"58,206"
WV,31,Hardy,5149,Dem,Barack,Obama,1477,GOP,Mitt,Romney,3523,"38,171"
WV,39,Kanawha,74451,Dem,Barack,Obama,32190,GOP,Mitt,Romney,41037,"45,813"
WV,59,Mingo,8794,Dem,Barack,Obama,2421,GOP,Mitt,Romney,6163,"32,736"
WV,61,Monongalia,31140,Dem,Barack,Obama,13664,GOP,Mitt,Romney,16672,"41,503"
WV,73,Pleasants,2807,Dem,Barack,Obama,942,GOP,Mitt,Romney,1805,"42,935"
WV,81,Raleigh,28499,Dem,Barack,Obama,7651,GOP,Mitt,Romney,20375,"40,199"
WV,85,Ritchie,3749,Dem,Barack,Obama,762,GOP,Mitt,Romney,2889,"36,554"
WV,89,Summers,4712,Dem,Barack,Obama,1612,GOP,Mitt,Romney,2968,"29,352"
WV,93,Tucker,3118,Dem,Barack,Obama,876,GOP,Mitt,Romney,2160,"35,423"
WV,103,Wetzel,5808,Dem,Barack,Obama,2194,GOP,Mitt,Romney,3449,"37,759"
WV,105,Wirt,2163,Dem,Barack,Obama,673,GOP,Mitt,Romney,1422,"36,999"
WY,9,Converse,6287,GOP,Mitt,Romney,5043,Dem,Barack,Obama,1089,"63,808"
WY,17,Hot Springs,2495,GOP,Mitt,Romney,1894,Dem,Barack,Obama,523,"42,596"
WY,21,Laramie,38057,GOP,Mitt,Romney,23247,Dem,Barack,Obama,13807,"53,999"
WY,25,Natrona,32057,GOP,Mitt,Romney,22129,Dem,Barack,Obama,8960,"54,402"
WY,27,Niobrara,1268,GOP,Mitt,Romney,1022,Dem,Barack,Obama,200,"43,712"
WY,35,Sublette,4337,GOP,Mitt,Romney,3472,Dem,Barack,Obama,767,"68,509"
WY,37,Sweetwater,16750,GOP,Mitt,Romney,11427,Dem,Barack,Obama,4773,"64,747"
WY,41,Uinta,8453,GOP,Mitt,Romney,6613,Dem,Barack,Obama,1628,"61,057"
WY,43,Washakie,3911,GOP,Mitt,Romney,3013,Dem,Barack,Obama,794,"49,533"
